day,month,year,hour,minute,temperature ,humidity ,wind_speed ,visibility
10,11,2017,22,0,35,35,0,1.2
10,11,2017,22,30,43,43,0,1.2
10,11,2017,23,0,40,40,0,1.2
10,11,2017,23,30,35,35,0,1
11,11,2017,0,30,37,37,0,1.2
11,11,2017,1,0,43,43,0,1.2
11,11,2017,1,30,42,42,0,1.2
11,11,2017,2,30,57,57,0,1
11,11,2017,2,30,40,40,0,1.2
11,11,2017,3,0,43,43,0,1.2
11,11,2017,3,30,43,43,0,1.2
11,11,2017,4,0,43,43,0,1.2
11,11,2017,5,0,46,46,0,1.2
11,11,2017,5,30,55,55,0,1
11,11,2017,5,30,49,49,3.7,1.2
11,11,2017,6,0,52,52,0,1.2
11,11,2017,6,30,52,52,0,1.2
11,11,2017,7,0,55,55,0,1.2
11,11,2017,7,30,56,56,0,1.2
11,11,2017,8,0,52,52,0,0.7
11,11,2017,8,30,55,55,0,2
11,11,2017,8,30,53,53,0,0.7
11,11,2017,9,0,36,36,0,0.9
11,11,2017,9,30,36,36,0,1.2
11,11,2017,10,0,30,30,0,1.2
11,11,2017,11,30,19,19,0,1
11,11,2017,11,30,26,26,0,1.6
11,11,2017,13,0,19,19,1.9,1.9
11,11,2017,13,30,18,18,1.9,1.9
11,11,2017,14,0,18,18,7.4,1.9
11,11,2017,14,30,9,9,0,1
11,11,2017,15,0,17,17,5.6,1.9
11,11,2017,17,0,20,20,3.7,1.9
11,11,2017,17,30,13,13,0,1
11,11,2017,17,30,23,23,5.6,1.6
11,11,2017,18,0,23,23,1.9,1.4
11,11,2017,19,0,36,36,0,1.2
11,11,2017,19,30,38,38,0,1.2
11,11,2017,20,0,38,38,0,1.2
11,11,2017,20,30,24,24,0,1
11,11,2017,20,30,35,35,0,1.2
11,11,2017,21,0,35,35,0,1.2
11,11,2017,21,30,40,40,0,1.2
11,11,2017,22,0,40,40,0,1.2
11,11,2017,22,30,40,40,0,1.2
11,11,2017,23,0,43,43,0,1.2
12,11,2017,0,0,40,40,3.7,1.2
12,11,2017,2,30,34,34,0,1
12,11,2017,3,0,45,45,0,1.2
12,11,2017,4,0,49,49,0,1.2
12,11,2017,4,30,49,49,0,1.2
12,11,2017,5,30,16,16,9.3,1
12,11,2017,5,30,55,55,0,1.2
12,11,2017,6,0,55,55,0,1.2
12,11,2017,6,30,59,59,0,1.2
12,11,2017,7,0,59,59,0,1.1
12,11,2017,8,30,50,50,0,1
12,11,2017,8,30,46,46,0,0.9
12,11,2017,9,0,38,38,0,1.2
12,11,2017,10,30,30,30,5.6,1.6
12,11,2017,11,0,26,26,9.3,1.6
12,11,2017,11,30,23,23,11.1,1.9
12,11,2017,12,0,23,23,11.1,1.9
12,11,2017,12,30,22,22,9.3,1.9
12,11,2017,13,30,19,19,7.4,1.9
12,11,2017,14,0,18,18,3.7,1.9
12,11,2017,14,30,18,18,5.6,1.9
12,11,2017,15,0,17,17,7.4,1.9
12,11,2017,15,30,17,17,7.4,1.9
12,11,2017,16,0,17,17,3.7,1.9
12,11,2017,16,30,18,18,5.6,1.9
12,11,2017,17,0,20,20,3.7,1.9
12,11,2017,17,30,15,15,0,1
12,11,2017,17,30,23,23,0,1.9
12,11,2017,18,0,29,29,0,1.6
12,11,2017,18,30,31,31,0,1.2
12,11,2017,19,0,36,36,0,1.2
12,11,2017,19,30,36,36,0,1.2
12,11,2017,20,0,38,38,0,1.2
12,11,2017,20,30,27,27,0,1
12,11,2017,20,30,36,36,5.6,1.2
12,11,2017,22,0,38,38,0,1.2
12,11,2017,22,30,35,35,0,1.2
12,11,2017,23,30,33,33,0,1
13,11,2017,0,0,40,40,0,1.2
13,11,2017,0,30,43,43,0,1.2
13,11,2017,1,0,46,46,0,1.2
13,11,2017,1,30,46,46,0,1.2
13,11,2017,2,0,49,49,0,1.2
13,11,2017,2,30,49,49,0,1.2
13,11,2017,3,0,49,49,0,1.2
13,11,2017,3,30,55,55,0,1.2
13,11,2017,4,0,55,55,0,1.2
13,11,2017,6,0,55,55,1.9,1.2
13,11,2017,6,30,59,59,7.4,1.2
13,11,2017,7,0,N/A,N/A,5.6,1.2
13,11,2017,7,30,55,55,3.7,1
13,11,2017,8,0,52,52,5.6,1
13,11,2017,8,30,37,37,0,1
13,11,2017,8,30,43,43,0,1.2
13,11,2017,9,30,31,31,1.9,1.2
13,11,2017,11,0,28,28,0,1.9
13,11,2017,11,30,20,20,0,2
13,11,2017,11,30,26,26,0,2.5
13,11,2017,12,0,25,25,3.7,2.5
13,11,2017,12,30,23,23,7.4,2.5
13,11,2017,13,0,23,23,9.3,3.1
13,11,2017,14,30,12,12,3.7,1
13,11,2017,17,30,18,18,0,1
13,11,2017,20,30,28,28,0,1
14,11,2017,2,30,38,38,0,1
14,11,2017,4,0,45,45,0,1.2
14,11,2017,5,30,33,33,0,1
14,11,2017,8,30,33,33,3.7,1
14,11,2017,10,30,36,36,9.3,1.6
14,11,2017,11,0,36,36,11.1,1.6
14,11,2017,11,30,29,29,9.3,1
14,11,2017,11,30,34,34,9.3,1.6
14,11,2017,12,0,32,32,9.3,1.6
14,11,2017,12,30,23,23,14.8,1.6
14,11,2017,13,30,26,26,13,2.2
14,11,2017,14,0,26,26,11.1,2.5
14,11,2017,14,30,15,15,9.3,1
14,11,2017,14,30,25,25,11.1,2.5
14,11,2017,15,0,25,25,11.1,2.5
14,11,2017,15,30,25,25,7.4,2.5
14,11,2017,16,0,25,25,9.3,2.5
14,11,2017,17,0,28,28,5.6,2.5
14,11,2017,17,30,23,23,0,1
14,11,2017,17,30,30,30,3.7,1.9
14,11,2017,18,30,36,36,0,1.2
14,11,2017,19,0,38,38,0,1.2
14,11,2017,19,30,41,41,0,1.2
14,11,2017,20,0,38,38,0,1.2
14,11,2017,20,30,41,41,0,1
14,11,2017,20,30,43,43,0,1.2
14,11,2017,21,0,43,43,0,1.2
14,11,2017,21,30,43,43,0,1.2
14,11,2017,22,0,43,43,0,1.2
14,11,2017,23,30,41,41,9.3,1
15,11,2017,0,0,41,41,14.8,1.2
15,11,2017,0,30,43,43,13,1.2
15,11,2017,1,0,41,41,13,1.2
15,11,2017,2,0,43,43,11.1,1.2
15,11,2017,2,30,34,34,11.1,1
15,11,2017,2,30,43,43,13,1.2
15,11,2017,3,0,43,43,14.8,1.2
15,11,2017,4,0,43,43,9.3,1.2
15,11,2017,5,30,45,45,7.4,1
15,11,2017,5,30,49,49,7.4,1.2
15,11,2017,6,0,49,49,7.4,1.2
15,11,2017,6,30,49,49,7.4,1.2
15,11,2017,7,0,52,52,5.6,1.2
15,11,2017,7,30,49,49,1.9,1.2
15,11,2017,8,30,42,42,0,1
15,11,2017,8,30,46,46,0,1.6
15,11,2017,9,0,41,41,11.1,1.6
15,11,2017,9,30,43,43,13,1.6
15,11,2017,10,0,38,38,11.1,1.6
15,11,2017,10,30,38,38,11.1,1.9
15,11,2017,11,0,36,36,11.1,1.9
15,11,2017,11,30,30,30,11.1,1
15,11,2017,11,30,36,36,9.3,1.9
15,11,2017,12,0,34,34,9.3,1.9
15,11,2017,12,30,32,32,5.6,1.9
15,11,2017,13,0,32,32,5.6,1.9
15,11,2017,13,30,32,32,5.6,2.5
15,11,2017,14,0,28,28,0,2.5
15,11,2017,14,30,24,24,3.7,2
15,11,2017,14,30,30,30,3.7,2.5
15,11,2017,15,0,28,28,3.7,2.5
15,11,2017,16,0,30,30,1.9,2.5
15,11,2017,16,30,30,30,5.6,2.5
15,11,2017,17,30,23,23,0,1
15,11,2017,17,30,34,34,0,1.9
15,11,2017,18,0,38,38,0,1.6
15,11,2017,18,30,41,41,0,1.2
15,11,2017,19,0,46,46,1.9,1.2
15,11,2017,19,30,46,46,3.7,1.2
15,11,2017,20,0,41,41,5.6,1.2
15,11,2017,20,30,46,46,7.4,1.2
15,11,2017,21,0,44,44,11.1,1.2
15,11,2017,21,30,44,44,11.1,1.2
15,11,2017,22,0,49,49,9.3,1.2
15,11,2017,22,30,46,46,13,1.2
15,11,2017,23,0,46,46,13,1.2
15,11,2017,23,30,42,42,9.3,1
16,11,2017,0,0,53,53,13,1.2
16,11,2017,0,30,53,53,13,1.2
16,11,2017,1,0,53,53,11.1,1.2
16,11,2017,1,30,53,53,13,1.2
16,11,2017,2,30,46,46,9.3,1
16,11,2017,2,30,53,53,11.1,1.2
16,11,2017,3,30,56,56,11.1,1.2
16,11,2017,4,30,52,52,9.3,1.2
16,11,2017,5,30,46,46,9.3,1
16,11,2017,5,30,56,56,11.1,1.2
16,11,2017,6,0,52,52,9.3,1.2
16,11,2017,6,30,52,52,5.6,1.2
16,11,2017,8,0,52,52,0,1
16,11,2017,8,30,46,46,0,1
16,11,2017,8,30,49,49,0,-9999
16,11,2017,9,0,46,46,13,1.1
16,11,2017,9,30,46,46,16.7,1.2
16,11,2017,10,0,44,44,14.8,1.2
16,11,2017,10,30,47,47,13,1.6
16,11,2017,11,0,41,41,13,1.6
16,11,2017,11,30,30,30,9.3,1
16,11,2017,11,30,41,41,13,1.6
16,11,2017,12,0,39,39,13,2.2
16,11,2017,12,30,39,39,11.1,2.2
16,11,2017,13,0,37,37,11.1,2.2
16,11,2017,13,30,37,37,11.1,2.2
16,11,2017,14,0,35,35,9.3,2.2
16,11,2017,14,30,30,30,0,1
16,11,2017,14,30,35,35,7.4,2.2
16,11,2017,15,0,37,37,7.4,2.2
16,11,2017,15,30,35,35,5.6,2.2
16,11,2017,16,0,37,37,5.6,2.2
16,11,2017,16,30,37,37,1.9,2.2
16,11,2017,17,0,39,39,3.7,2.2
16,11,2017,17,30,31,31,7.4,1
16,11,2017,17,30,41,41,7.4,2.2
16,11,2017,18,30,44,44,9.3,1.9
16,11,2017,19,0,47,47,9.3,1.2
16,11,2017,20,0,50,50,11.1,1.2
16,11,2017,20,30,38,38,11.1,1
16,11,2017,20,30,47,47,13,1.2
16,11,2017,22,0,50,50,16.7,1.2
16,11,2017,23,0,53,53,14.8,1.2
16,11,2017,23,30,44,44,11.1,1
17,11,2017,0,30,56,56,11.1,1.2
17,11,2017,1,0,53,53,13,1.2
17,11,2017,1,30,53,53,13,1.2
17,11,2017,2,30,51,51,9.3,1
17,11,2017,4,0,56,56,5.6,1.2
17,11,2017,4,30,56,56,7.4,1.2
17,11,2017,5,0,56,56,5.6,1.2
17,11,2017,5,30,51,51,9.3,1
17,11,2017,5,30,56,56,9.3,1.2
17,11,2017,6,0,56,56,9.3,1.2
17,11,2017,6,30,60,60,9.3,1.2
17,11,2017,7,0,60,60,11.1,1.2
17,11,2017,8,0,60,60,7.4,0.9
17,11,2017,8,30,53,53,11.1,1
17,11,2017,8,30,56,56,11.1,0.8
17,11,2017,9,0,53,53,13,0.8
17,11,2017,9,30,53,53,14.8,0.8
17,11,2017,10,0,56,56,13,0.8
17,11,2017,10,30,56,56,9.3,0.8
17,11,2017,11,0,56,56,9.3,0.8
17,11,2017,11,30,54,54,11.1,1
17,11,2017,11,30,53,53,11.1,0.9
17,11,2017,12,0,56,56,14.8,0.9
17,11,2017,12,30,50,50,16.7,0.9
17,11,2017,13,30,41,41,18.5,0.9
17,11,2017,14,0,41,41,16.7,0.9
17,11,2017,14,30,29,29,13,1
17,11,2017,14,30,41,41,-9999,1.1
17,11,2017,15,0,41,41,11.1,1.1
17,11,2017,15,30,41,41,13,1.1
17,11,2017,16,0,41,41,9.3,1.1
17,11,2017,16,30,36,36,11.1,1.2
17,11,2017,17,0,41,41,9.3,1.2
17,11,2017,17,30,32,32,5.6,1
17,11,2017,17,30,41,41,7.4,1.2
17,11,2017,18,0,44,44,7.4,1.2
17,11,2017,19,30,46,46,5.6,1.2
17,11,2017,20,0,49,49,7.4,1.2
17,11,2017,20,30,36,36,5.6,1
17,11,2017,20,30,49,49,7.4,1.2
17,11,2017,21,0,49,49,5.6,1.2
17,11,2017,21,30,49,49,5.6,1.2
17,11,2017,22,0,49,49,7.4,1.2
17,11,2017,22,30,52,52,7.4,1.2
17,11,2017,23,0,56,56,9.3,1.2
17,11,2017,23,30,48,48,7.4,1
18,11,2017,0,0,60,60,7.4,1.2
18,11,2017,2,0,64,64,7.4,1.2
18,11,2017,2,30,54,54,7.4,1
18,11,2017,2,30,64,64,5.6,1.2
18,11,2017,4,0,68,68,0,1.2
18,11,2017,5,0,72,72,0,1.2
18,11,2017,5,30,64,64,3.7,1
18,11,2017,5,30,64,64,0,1.2
18,11,2017,6,0,64,64,0,1.2
18,11,2017,6,30,60,60,5.6,1.2
18,11,2017,7,0,68,68,1.9,1.2
18,11,2017,7,30,68,68,0,1.2
18,11,2017,8,0,64,64,7.4,0.9
18,11,2017,8,30,60,60,9.3,1
18,11,2017,9,0,56,56,14.8,0.9
18,11,2017,10,0,49,49,9.3,0.9
18,11,2017,10,30,53,53,13,0.9
18,11,2017,11,0,47,47,11.1,0.9
18,11,2017,11,30,39,39,11.1,1
18,11,2017,11,30,50,50,14.8,0.9
18,11,2017,12,0,47,47,13,0.9
18,11,2017,12,30,47,47,11.1,0.9
18,11,2017,13,0,47,47,3.7,0.9
18,11,2017,14,0,41,41,0,1.2
18,11,2017,14,30,27,27,7.4,1
18,11,2017,14,30,41,41,5.6,1.6
18,11,2017,15,30,41,41,5.6,1.6
18,11,2017,16,0,41,41,5.6,1.6
18,11,2017,16,30,38,38,7.4,1.6
18,11,2017,17,30,34,34,0,1
18,11,2017,18,0,43,43,0,1.2
18,11,2017,18,30,43,43,0,1.2
18,11,2017,19,0,43,43,0,1.2
18,11,2017,19,30,43,43,1.9,1.2
18,11,2017,20,0,43,43,0,1.2
18,11,2017,20,30,44,44,5.6,1
18,11,2017,20,30,43,43,9.3,1.2
18,11,2017,21,0,46,46,9.3,1.2
18,11,2017,21,30,46,46,5.6,1.2
18,11,2017,22,0,49,49,7.4,1.2
18,11,2017,22,30,49,49,5.6,1.2
18,11,2017,23,0,49,49,3.7,1.2
18,11,2017,23,30,51,51,9.3,1
19,11,2017,0,0,52,52,9.3,1.2
19,11,2017,1,30,52,52,9.3,1.2
19,11,2017,2,0,52,52,9.3,1.2
19,11,2017,2,30,45,45,3.7,1
19,11,2017,2,30,52,52,5.6,1.2
19,11,2017,3,0,56,56,7.4,1.2
19,11,2017,3,30,52,52,7.4,1.2
19,11,2017,4,0,N/A,N/A,7.4,1.2
19,11,2017,4,30,52,52,7.4,1.2
19,11,2017,5,0,52,52,7.4,1.2
19,11,2017,5,30,48,48,5.6,1
19,11,2017,5,30,49,49,5.6,1.2
19,11,2017,6,0,52,52,5.6,1.2
19,11,2017,6,30,45,45,5.6,1.2
19,11,2017,7,0,45,45,7.4,1.2
19,11,2017,7,30,45,45,7.4,0.9
19,11,2017,8,0,40,40,5.6,0.7
19,11,2017,8,30,39,39,9.3,1
19,11,2017,9,0,35,35,5.6,0.6
19,11,2017,9,30,35,35,9.3,0.6
19,11,2017,10,30,33,33,9.3,0.6
19,11,2017,11,0,29,29,5.6,0.6
19,11,2017,11,30,20,20,7.4,1
19,11,2017,11,30,29,29,5.6,0.6
19,11,2017,12,0,29,29,9.3,0.7
19,11,2017,12,30,27,27,9.3,0.9
19,11,2017,13,0,26,26,5.6,0.8
19,11,2017,13,30,26,26,5.6,0.9
19,11,2017,14,0,28,28,3.7,1.1
19,11,2017,15,30,28,28,9.3,1.2
19,11,2017,16,0,28,28,7.4,1.1
19,11,2017,16,30,29,29,7.4,1.1
19,11,2017,17,0,31,31,7.4,1
19,11,2017,17,30,22,22,7.4,1
19,11,2017,17,30,33,33,3.7,1
19,11,2017,18,30,35,35,3.7,1.1
19,11,2017,19,0,35,35,3.7,1.2
19,11,2017,19,30,38,38,1.9,1.2
19,11,2017,20,30,43,43,5.6,1
19,11,2017,21,0,37,37,5.6,1.2
19,11,2017,21,30,37,37,5.6,1.2
19,11,2017,22,0,40,40,5.6,1.2
19,11,2017,22,30,40,40,7.4,1.2
19,11,2017,23,0,42,42,0,1.2
19,11,2017,23,30,45,45,0,1
20,11,2017,0,0,45,45,0,1.2
20,11,2017,0,30,48,48,0,1.2
20,11,2017,1,0,52,52,0,1.2
20,11,2017,1,30,51,51,0,1.2
20,11,2017,2,0,48,48,0,1.2
20,11,2017,2,30,49,49,0,1
20,11,2017,3,0,51,51,0,1.2
20,11,2017,5,0,58,58,0,1.2
20,11,2017,5,30,49,49,0,1
20,11,2017,6,30,58,58,0,1.2
20,11,2017,7,0,62,62,0,1.2
20,11,2017,7,30,59,59,1.9,1.2
20,11,2017,8,0,55,55,0,1.2
20,11,2017,8,30,41,41,0,1
20,11,2017,8,30,52,52,1.9,1
20,11,2017,9,0,37,37,0,0.9
20,11,2017,9,30,33,33,5.6,1.2
20,11,2017,10,0,28,28,11.1,1.2
20,11,2017,10,30,23,23,1.9,1.6
20,11,2017,11,30,21,21,5.6,1
20,11,2017,11,30,25,25,9.3,1.6
20,11,2017,12,0,19,19,9.3,1.9
20,11,2017,12,30,20,20,9.3,1.9
20,11,2017,13,0,19,19,9.3,1.9
20,11,2017,14,0,18,18,7.4,3.1
20,11,2017,14,30,9,9,7.4,2
20,11,2017,14,30,17,17,11.1,3.1
20,11,2017,15,0,17,17,11.1,3.1
20,11,2017,16,0,16,16,11.1,3.1
20,11,2017,16,30,16,16,9.3,3.1
20,11,2017,17,0,17,17,9.3,3.1
20,11,2017,17,30,8,8,5.6,2
20,11,2017,17,30,16,16,5.6,3.1
20,11,2017,19,0,20,20,5.6,1.9
20,11,2017,19,30,21,21,5.6,1.9
20,11,2017,20,0,21,21,7.4,1.6
20,11,2017,20,30,15,15,5.6,1
20,11,2017,21,0,26,26,0,1.2
20,11,2017,21,30,28,28,1.9,1.2
20,11,2017,22,0,28,28,0,1.2
20,11,2017,22,30,28,28,3.7,1.2
20,11,2017,23,0,30,30,1.9,1.2
20,11,2017,23,30,29,29,0,1
21,11,2017,0,30,44,44,1.9,1.2
21,11,2017,1,0,41,41,0,1.2
21,11,2017,2,0,44,44,0,1.2
21,11,2017,2,30,36,36,0,1
21,11,2017,2,30,47,47,0,1.2
21,11,2017,3,30,47,47,0,1.2
21,11,2017,4,30,44,44,0,1.2
21,11,2017,5,0,39,39,0,1.2
21,11,2017,5,30,38,38,0,1
21,11,2017,5,30,47,47,0,1.2
21,11,2017,6,0,41,41,0,1.2
21,11,2017,6,30,39,39,0,1.2
21,11,2017,7,0,47,47,0,1.2
21,11,2017,7,30,39,39,0,1.2
21,11,2017,8,0,36,36,0,1.2
21,11,2017,8,30,32,32,0,1
21,11,2017,9,0,28,28,0,1.2
21,11,2017,9,30,33,33,5.6,1.9
21,11,2017,10,30,23,23,9.3,1.9
21,11,2017,11,30,9,9,7.4,2
21,11,2017,11,30,19,19,7.4,2.5
21,11,2017,12,0,19,19,11.1,2.8
21,11,2017,12,30,17,17,11.1,2.8
21,11,2017,13,0,15,15,11.1,3.1
21,11,2017,13,30,14,14,13,3.1
21,11,2017,14,0,13,13,9.3,3.1
21,11,2017,14,30,10,10,9.3,2
21,11,2017,14,30,14,14,9.3,3.1
21,11,2017,15,0,13,13,11.1,3.1
21,11,2017,15,30,12,12,11.1,3.1
21,11,2017,16,0,13,13,9.3,3.1
21,11,2017,17,0,13,13,9.3,3.1
21,11,2017,17,30,14,14,9.3,1
21,11,2017,17,30,18,18,5.6,2.5
21,11,2017,18,0,19,19,3.7,1.9
21,11,2017,18,30,23,23,0,1.6
21,11,2017,19,0,25,25,5.6,1.6
21,11,2017,19,30,28,28,5.6,1.6
21,11,2017,20,0,26,26,7.4,1.6
21,11,2017,20,30,15,15,5.6,1
21,11,2017,20,30,26,26,7.4,1.6
21,11,2017,21,0,32,32,1.9,1.6
21,11,2017,21,30,32,32,0,1.6
21,11,2017,22,0,32,32,0,1.2
21,11,2017,22,30,30,30,0,1.2
21,11,2017,23,0,30,30,0,1.2
21,11,2017,23,30,18,18,0,1
22,11,2017,1,0,32,32,0,1.2
22,11,2017,2,0,44,44,0,1.2
22,11,2017,2,30,18,18,0,1
22,11,2017,3,0,36,36,0,1.2
22,11,2017,3,30,44,44,0,1.2
22,11,2017,4,0,47,47,0,1.2
22,11,2017,4,30,47,47,0,1.2
22,11,2017,5,0,47,47,0,1.2
22,11,2017,5,30,52,52,0,1
22,11,2017,5,30,54,54,0,1.2
22,11,2017,6,0,58,58,0,1.2
22,11,2017,6,30,54,54,0,1.2
22,11,2017,7,30,51,51,1.9,1.1
22,11,2017,8,0,48,48,0,0.9
22,11,2017,8,30,45,45,0,1
22,11,2017,8,30,42,42,0,0.9
22,11,2017,9,0,28,28,1.9,1.2
22,11,2017,9,30,27,27,0,1.2
22,11,2017,10,0,23,23,5.6,1.2
22,11,2017,10,30,22,22,5.6,1.9
22,11,2017,11,30,13,13,7.4,1
22,11,2017,11,30,19,19,7.4,1.9
22,11,2017,12,0,19,19,9.3,1.9
22,11,2017,12,30,18,18,7.4,1.9
22,11,2017,13,0,15,15,7.4,1.9
22,11,2017,13,30,14,14,9.3,1.9
22,11,2017,14,0,13,13,11.1,1.9
22,11,2017,14,30,6,6,7.4,2
22,11,2017,14,30,12,12,9.3,2.5
22,11,2017,15,0,14,14,7.4,2.5
22,11,2017,15,30,14,14,11.1,2.5
22,11,2017,16,0,15,15,7.4,3.1
22,11,2017,17,0,15,15,7.4,3.1
22,11,2017,17,30,10,10,9.3,2
22,11,2017,17,30,16,16,7.4,2.5
22,11,2017,18,0,19,19,0,1.9
22,11,2017,18,30,26,26,0,1.6
22,11,2017,19,0,28,28,0,1.2
22,11,2017,20,0,26,26,5.6,1.2
22,11,2017,20,30,22,22,5.6,1
22,11,2017,20,30,24,24,5.6,1.2
22,11,2017,21,0,26,26,5.6,1.2
22,11,2017,22,0,28,28,3.7,1.2
22,11,2017,22,30,28,28,5.6,1.2
22,11,2017,23,0,28,28,5.6,1.2
22,11,2017,23,30,23,23,3.7,1
23,11,2017,0,0,27,27,5.6,1.2
23,11,2017,0,30,32,32,1.9,1.2
23,11,2017,2,0,41,41,5.6,1.2
23,11,2017,5,0,47,47,0,1.2
23,11,2017,5,30,54,54,0,1
23,11,2017,5,30,47,47,0,1.2
23,11,2017,6,0,47,47,0,1.2
23,11,2017,6,30,50,50,0,1.2
23,11,2017,7,0,50,50,0,1.2
23,11,2017,7,30,47,47,0,0.9
23,11,2017,8,0,47,47,0,0.9
23,11,2017,8,30,33,33,0,1
23,11,2017,8,30,37,37,0,1.1
23,11,2017,9,30,20,20,0,1.2
23,11,2017,11,0,16,16,5.6,2.2
23,11,2017,11,30,7,7,3.7,2
23,11,2017,11,30,15,15,5.6,2.2
23,11,2017,12,0,14,14,7.4,2.2
23,11,2017,12,30,14,14,9.3,2.5
23,11,2017,13,0,14,14,9.3,2.5
23,11,2017,13,30,12,12,9.3,2.5
23,11,2017,14,0,12,12,7.4,2.5
23,11,2017,14,30,7,7,9.3,2
23,11,2017,14,30,11,11,9.3,2.5
23,11,2017,15,0,12,12,7.4,2.5
23,11,2017,15,30,13,13,3.7,2.5
23,11,2017,16,0,12,12,9.3,2.5
23,11,2017,16,30,13,13,7.4,2.5
23,11,2017,17,0,14,14,7.4,2.5
23,11,2017,17,30,14,14,0,2
23,11,2017,17,30,16,16,0,2.5
23,11,2017,19,0,26,26,0,1.2
23,11,2017,19,30,30,30,0,1.2
23,11,2017,20,0,28,28,0,1.2
23,11,2017,20,30,22,22,0,1
23,11,2017,21,0,26,26,9.3,1.2
24,11,2017,1,30,41,41,0,1.2
24,11,2017,2,0,82,82,0,1.2
24,11,2017,2,30,46,46,0,1
24,11,2017,2,30,44,44,0,1.2
24,11,2017,3,0,38,38,0,1.2
24,11,2017,4,30,47,47,0,1.2
24,11,2017,5,30,37,37,0,1
24,11,2017,5,30,51,51,0,1.2
24,11,2017,6,0,51,51,0,1.2
24,11,2017,6,30,50,50,0,1.2
24,11,2017,7,0,54,54,0,1.1
24,11,2017,7,30,51,51,0,1
24,11,2017,8,0,48,48,0,0.7
24,11,2017,8,30,29,29,0,1
24,11,2017,8,30,34,34,0,0.7
24,11,2017,9,30,25,25,1.9,1.2
24,11,2017,10,0,22,22,5.6,1.2
24,11,2017,10,30,18,18,5.6,1.2
24,11,2017,11,0,17,17,5.6,1.6
24,11,2017,11,30,8,8,5.6,1
24,11,2017,11,30,17,17,5.6,1.9
24,11,2017,12,0,15,15,9.3,1.9
24,11,2017,12,30,14,14,5.6,1.9
24,11,2017,13,0,12,12,7.4,1.9
24,11,2017,13,30,13,13,1.9,2.2
24,11,2017,14,0,13,13,7.4,2.2
24,11,2017,14,30,11,11,9.3,1
24,11,2017,14,30,13,13,3.7,2.2
24,11,2017,15,0,12,12,9.3,2.2
24,11,2017,15,30,12,12,9.3,2.2
24,11,2017,16,0,12,12,7.4,2.2
24,11,2017,17,30,14,14,7.4,1
24,11,2017,17,30,15,15,7.4,2.2
24,11,2017,18,0,20,20,1.9,1.9
24,11,2017,18,30,21,21,0,1.9
24,11,2017,19,0,28,28,0,1.9
24,11,2017,19,30,26,26,0,1.9
24,11,2017,20,0,32,32,0,1.6
24,11,2017,20,30,18,18,0,1
24,11,2017,20,30,30,30,0,1.6
24,11,2017,21,0,32,32,0,1.6
24,11,2017,21,30,26,26,0,1.2
24,11,2017,22,0,20,20,9.3,1.2
24,11,2017,22,30,20,20,1.9,1.2
24,11,2017,23,0,27,27,0,1.2
24,11,2017,23,30,19,19,0,1
25,11,2017,0,0,34,34,0,1.2
25,11,2017,0,30,36,36,0,1.2
25,11,2017,1,0,36,36,0,1.2
25,11,2017,1,30,38,38,0,1.2
25,11,2017,2,0,41,41,0,1.2
25,11,2017,2,30,28,28,0,1
25,11,2017,2,30,38,38,0,1.2
25,11,2017,3,0,38,38,0,1.2
25,11,2017,3,30,44,44,3.7,1.2
25,11,2017,4,0,41,41,5.6,1.2
25,11,2017,4,30,51,51,0,1.2
25,11,2017,5,0,47,47,0,1.2
25,11,2017,5,30,35,35,0,1
25,11,2017,5,30,47,47,0,1.2
25,11,2017,6,0,54,54,0,1.2
25,11,2017,6,30,51,51,0,1.2
25,11,2017,7,0,47,47,0,1.2
25,11,2017,7,30,47,47,0,1
25,11,2017,8,0,39,39,0,0.8
25,11,2017,8,30,32,32,0,1
25,11,2017,8,30,30,30,0,0.8
25,11,2017,9,0,26,26,0,0.8
25,11,2017,9,30,23,23,0,0.8
25,11,2017,10,0,19,19,0,1.1
25,11,2017,10,30,18,18,7.4,1.2
25,11,2017,11,0,16,16,5.6,1.6
25,11,2017,11,30,12,12,7.4,1
25,11,2017,11,30,14,14,3.7,1.9
25,11,2017,12,0,13,13,3.7,2.2
25,11,2017,12,30,13,13,3.7,2.5
25,11,2017,13,0,12,12,9.3,2.8
25,11,2017,13,30,11,11,7.4,3.1
25,11,2017,14,30,10,10,9.3,1
25,11,2017,14,30,11,11,7.4,3.1
25,11,2017,15,0,10,10,7.4,3.1
25,11,2017,15,30,9,9,7.4,3.1
25,11,2017,16,0,10,10,9.3,3.1
25,11,2017,16,30,10,10,7.4,3.1
25,11,2017,17,0,12,12,5.6,2.5
25,11,2017,17,30,12,12,3.7,2
25,11,2017,17,30,16,16,0,1.9
25,11,2017,18,0,20,20,0,1.6
25,11,2017,18,30,26,26,0,1.6
25,11,2017,19,0,28,28,1.9,1.2
25,11,2017,19,30,28,28,3.7,1.2
25,11,2017,20,30,24,24,0,1
25,11,2017,20,30,39,39,0,1.2
25,11,2017,21,0,34,34,1.9,1.2
25,11,2017,23,0,36,36,0,1.2
25,11,2017,23,30,29,29,0,1
26,11,2017,0,0,38,38,0,1.2
26,11,2017,0,30,38,38,0,1.2
26,11,2017,1,0,42,42,5.6,1.2
26,11,2017,2,0,48,48,0,1.2
26,11,2017,2,30,35,35,0,1
26,11,2017,2,30,47,47,0,1.2
26,11,2017,3,0,47,47,0,1.2
26,11,2017,3,30,47,47,0,1.2
