Date,Time,solar_output,temperature,humidity,wind_speed,visibility,serial
13-11-16,8:30,9.56304,21,42,0,2,6
13-11-16,9:00,12.70215,24,31,3.7,3.5,7
13-11-16,9:30,15.36109,25,26,9.3,3.5,8
13-11-16,10:00,17.72877,26,24,9.3,3.5,9
13-11-16,10:30,19.59074,26,26,5.6,3.5,10
13-11-16,11:00,20.74077,26,26,5.6,3.5,11
13-11-16,11:30,21.60449,28,20,5.6,2,12
13-11-16,12:00,21.76869,28,25,5.6,3.5,13
13-11-16,12:30,21.76257,29,23,3.7,3.5,14
13-11-16,13:00,21.89189,29,20,5.6,4,15
13-11-16,13:30,20.19933,29,19,9.3,4,16
13-11-16,14:00,19.54143,30,19,9.3,4,17
13-11-16,14:30,17.34395,30,10,3.7,4,18
13-11-16,15:00,14.67737,29,19,7.4,4,19
13-11-16,15:30,11.25494,30,18,9.3,4,20
13-11-16,16:00,8.00252,30.3,17.88,5.1,4,21
13-11-16,16:30,4.6212,30,18,0,4,22
13-11-16,17:00,1.30753,28,21,5.6,4,23
13-11-16,17:30,0.12902,28,13,0,4,24
13-11-16,18:00,0,25,29,0,4,25
14-11-16,6:00,0,17,48,3.7,2,1
14-11-16,6:30,0,16.2,50.05,1.85,2,2
14-11-16,7:00,0.32713,16,52,0,2,3
14-11-16,7:30,1.82163,16,55,0,1.9,4
14-11-16,8:00,4.86592,18,52,0,1.8,5
14-11-16,8:30,8.11627,18,49,0,1,6
14-11-16,9:00,11.56359,23,38,1.9,1.7,7
14-11-16,9:30,14.27052,24,36,5.6,1.7,8
14-11-16,10:00,16.95046,25,32,7.4,1.7,9
14-11-16,10:30,18.53048,24,34,5.6,1.7,10
14-11-16,11:00,19.86234,26,30,5.6,2,11
14-11-16,11:30,20.41395,26,20,3.7,2,12
14-11-16,12:00,21.17339,27,28,9.3,2.5,13
14-11-16,12:30,19.15876,28,23,7.4,2.5,14
14-11-16,13:00,19.13539,28,19,11.1,3,15
14-11-16,13:30,18.54382,28,19,11.1,3.5,16
14-11-16,14:00,17.15391,28,17,9.3,3.5,17
14-11-16,14:30,15.43549,29,10,7.4,4,18
14-11-16,15:00,11.73969,28,19,3.7,4,19
14-11-16,15:30,9.20226,28,20,5.6,4,20
14-11-16,16:00,5.85628,28,19,13,4,21
14-11-16,16:30,2.90746,27,21,9.3,4,22
14-11-16,17:00,1.13454,26,23,7.4,5,23
14-11-16,17:30,0.0998,26,22,5.6,4,24
14-11-16,18:00,0,25,28,7.4,4,25
15-11-16,6:00,0,14,63,0,2.5,1
15-11-16,6:30,0,14,63,0,2.5,2
15-11-16,7:00,0.30644,14,63,0,2.5,3
15-11-16,7:30,1.77667,14,63,0,2,4
15-11-16,8:00,4.70375,16,63,1.9,1.5,5
15-11-16,8:30,8.112,17,59,0,1,6
15-11-16,9:00,11.39556,23,41,0,1.3,7
15-11-16,9:30,14.42678,24,38,0,1.5,8
15-11-16,10:00,16.63814,24,36,9.3,1.7,9
15-11-16,10:30,18.32563,26,32,11.1,1.7,10
15-11-16,11:00,19.85262,25,34,9.3,1.7,11
15-11-16,11:30,21.48371,26,23,7.4,1,12
15-11-16,12:00,21.00594,27,23,7.4,2.5,13
15-11-16,12:30,20.15165,27,23,9.3,2.5,14
15-11-16,13:00,20.51038,27,23,7.4,3,15
15-11-16,13:30,20.32308,27,21,7.4,3.5,16
15-11-16,14:00,18.28757,28,19,5.6,3.5,17
15-11-16,14:30,16.68854,27,12,3.7,4,18
15-11-16,15:00,13.43598,28,19,3.7,4.5,19
15-11-16,15:30,10.51009,28,19,5.6,4.5,20
15-11-16,16:00,7.58024,27,18,5.6,4.5,21
15-11-16,16:30,3.11353,26.3,17.76,4.18,4.4,22
15-11-16,17:00,1.42248,25.6,18.34,1.94,4.2,23
15-11-16,17:30,0.23393,25,19,0,4,24
15-11-16,18:00,0,23,31,1.9,4,25
16-11-16,6:00,0,16,55,0,2.5,1
16-11-16,6:30,0,15,59,0,2.5,2
16-11-16,7:00,0.28045,14.8,59.68,0,2.2,3
16-11-16,7:30,1.59537,15,59,0,2,4
16-11-16,8:00,4.25039,17,52,0,2,5
16-11-16,8:30,7.48232,17,52,3.7,1,6
16-11-16,9:00,10.59389,22,38,9.3,2,7
16-11-16,9:30,13.30807,23,33,11.1,2,8
16-11-16,10:00,15.92588,24,31,11.1,2,9
16-11-16,10:30,17.58838,25,29,13,2,10
16-11-16,11:00,19.15481,25,29,11.1,2,11
16-11-16,11:30,19.88038,25,22,9.3,2,12
16-11-16,12:00,20.25577,26,28,9.3,2.2,13
16-11-16,12:30,20.52831,27,26,7.4,2.5,14
16-11-16,13:00,19.74186,27,23,7.4,2.5,15
16-11-16,13:30,19.00343,27.4,21.76,6.57,2.7,16
16-11-16,14:00,16.97904,28,21,5.6,3,17
16-11-16,14:30,14.5637,29,14,9.3,2,18
16-11-16,15:00,11.85915,28,21,1.9,3,19
16-11-16,15:30,8.7639,28,21,1.9,3,20
16-11-16,16:00,5.83147,27,23,9.3,3,21
16-11-16,16:30,3.03359,27,23,7.4,3,22
16-11-16,17:00,0.97968,26.4,21.02,5.55,2.5,23
16-11-16,17:30,0.09658,25,19,3.7,2,24
16-11-16,18:00,0,14.8,56.1,0.17,3.4,25
17-11-16,6:00,0,14,59,0,3.5,1
17-11-16,6:30,0,15,55,0,3.5,2
17-11-16,7:00,0.25321,13,63,0,2.5,3
17-11-16,7:30,1.62351,15,59,0,1.7,4
17-11-16,8:00,4.70215,17,48,0,1.7,5
17-11-16,8:30,8.29195,19,37,0,1,6
17-11-16,9:00,11.42358,21,30.3,0.23,1.2,7
17-11-16,9:30,14.15428,23,29.15,0.89,1.6,8
17-11-16,10:00,16.52583,25,29,1.9,2,9
17-11-16,10:30,18.34618,25,28,9.3,2.5,10
17-11-16,11:00,19.11545,26,26,9.3,2.5,11
17-11-16,11:30,19.62058,26,14,9.3,1,12
17-11-16,12:00,19.27538,26,26,9.3,2.5,13
17-11-16,12:30,19.92754,26.4,24.2,9.3,2.7,14
17-11-16,13:00,20.04227,27.3,21.67,9.3,2.9,15
17-11-16,13:30,18.87284,28,20,9.3,3,16
17-11-16,14:00,17.35981,28,20,9.3,3,17
17-11-16,14:30,16.52493,29,12,5.6,2,18
17-11-16,15:00,13.83798,28,20,7.4,3,19
17-11-16,15:30,11.10583,28,19.35,7.94,3,20
17-11-16,16:00,7.72138,28,19,7.4,3,21
17-11-16,16:30,4.18794,28,20,5.6,3,22
17-11-16,17:00,1.1879,27,20,3.7,3,23
17-11-16,17:30,0.10996,26,15,0,2,24
17-11-16,18:00,0,24,27,0,2.5,25
18-11-16,6:00,0,13,63,0,1.7,1
18-11-16,6:30,0,14,63,0,1.7,2
18-11-16,7:00,0.3044,14,67,0,1.7,3
18-11-16,7:30,1.72942,13,72,0,1.5,4
18-11-16,8:00,5.80199,15,63,0,1.3,5
18-11-16,8:30,10.00581,17,56,0,1,6
18-11-16,9:00,13.75153,23,36,0,1.3,7
18-11-16,9:30,16.73171,23,29,0,1.8,8
18-11-16,10:00,19.21292,25,24,7.4,1.9,9
18-11-16,10:30,20.7786,26,23,7.4,1.9,10
18-11-16,11:00,21.51001,26,21,9.3,1.9,11
18-11-16,11:30,21.80106,27,11,3.7,1,12
18-11-16,12:00,22.02628,27,18,11.1,2.5,13
18-11-16,12:30,22.36993,28,16,9.3,2.5,14
18-11-16,13:00,21.98907,28,16,9.3,3,15
18-11-16,13:30,20.76046,28.4,15.65,8.35,3.1,16
18-11-16,14:00,20.21015,29,15,7.4,3,17
18-11-16,14:30,17.92652,30,8,7.4,2,18
18-11-16,15:00,15.78265,29,15,9.3,3,19
18-11-16,15:30,13.20368,29,15,7.4,5,20
18-11-16,16:00,9.07369,29,15,11.1,5,21
18-11-16,16:30,5.44065,28,16,9.3,5,22
18-11-16,17:00,1.31413,27,17,7.4,5,23
18-11-16,17:30,0.11937,26,13,5.6,4,24
18-11-16,18:00,0,24,24,3.7,5,25
19-11-16,6:00,0,14,48,0,3.5,1
19-11-16,6:30,0,12.8,52.02,0.91,3.3,2
19-11-16,7:00,0.28221,13,54,1.9,3,3
19-11-16,7:30,1.69007,14,55,1.9,2.5,4
19-11-16,8:00,6.31286,15,55,0,2,5
19-11-16,8:30,10.33453,18,47,0,1,6
19-11-16,9:00,13.72752,21,40,3.7,1,7
19-11-16,9:30,16.3957,23,23,7.4,1.5,8
19-11-16,10:00,18.67056,25,24,7.4,1.8,9
19-11-16,10:30,20.32575,26,21,5.6,2,10
19-11-16,11:00,20.91568,26,21,9.3,2.5,11
19-11-16,11:30,20.75248,27,13,11.1,2,12
19-11-16,12:00,21.3093,27,20,13,3,13
19-11-16,12:30,22.35757,28,19,13,4,14
19-11-16,13:00,22.15789,28,17,13,5,15
19-11-16,13:30,21.66861,29,16,9.3,5,16
19-11-16,14:00,19.72939,29,15,13,5,17
19-11-16,14:30,17.90989,29,10,9.3,4,18
19-11-16,15:00,15.18439,30,15,11.1,4,19
19-11-16,15:30,12.5853,30.2,13.33,11.52,4,20
19-11-16,16:00,8.97137,30,12,11.1,4,21
19-11-16,16:30,5.53193,29.4,12.82,9.01,4,22
19-11-16,17:00,1.30001,28,15,5.6,4,23
19-11-16,17:30,0.11623,26,19,0,2,24
19-11-16,18:00,0,24,24,0,3,25
20-11-16,6:00,0,14,55,0,3,1
20-11-16,6:30,0,12.5,61.86,0,2.7,2
20-11-16,7:00,0.25272,13,63,0,2.5,3
20-11-16,7:30,1.53765,14.2,63.54,0,2.5,4
20-11-16,8:00,6.81375,16,59,0,2.5,5
20-11-16,8:30,10.95223,19,44,0,2,6
20-11-16,9:00,14.29903,23,31,5.6,2,7
20-11-16,9:30,16.93818,24.8,26.05,7.37,2.2,8
20-11-16,10:00,18.87526,26,23,7.4,2.5,9
20-11-16,10:30,20.75775,27,20,5.6,2.5,10
20-11-16,11:00,21.72737,28,19,5.6,3,11
20-11-16,11:30,22.23663,28,9,3.7,2,12
20-11-16,12:00,21.9921,29,15,7.4,4,13
20-11-16,12:30,21.3826,40,9,7.4,4,14
20-11-16,13:00,21.08989,30,14,11.1,4,15
20-11-16,13:30,20.03902,30,14,9.3,4,16
20-11-16,14:00,19.03986,30,14,7.4,4,17
20-11-16,14:30,17.03617,30,11,9.3,4,18
20-11-16,15:00,14.37891,30,13,7.4,4,19
20-11-16,15:30,11.36683,30,14,5.6,4,20
20-11-16,16:00,8.22871,30,14,5.6,4,21
20-11-16,16:30,4.73069,30,14,7.4,4,22
20-11-16,17:00,1.23152,29,15,7.4,4,23
20-11-16,17:30,0.10264,28,18,3.7,4,24
20-11-16,18:00,0,24,27,0,4,25
21-11-16,6:00,0,14,59,0,2.5,1
21-11-16,6:30,0,14,63,0,2.5,2
21-11-16,7:00,0.25724,15,59,0,2,3
21-11-16,7:30,1.42704,16,59,1.9,2,4
21-11-16,8:00,6.83506,17,55,1.9,2,5
21-11-16,8:30,10.69685,18,56,0,1,6
21-11-16,9:00,14.215,25,34,1.9,1.2,7
21-11-16,9:30,16.88921,26,24,5.6,2,8
21-11-16,10:00,18.75105,26,24,7.4,2,9
21-11-16,10:30,20.38959,27,23,9.3,2.5,10
21-11-16,11:00,21.44261,28,21,9.3,2.5,11
21-11-16,11:30,21.47615,28,18,9.3,2,12
21-11-16,12:00,20.7009,29,22,9.3,3,13
21-11-16,12:30,22.63341,29,22,9.3,3,14
21-11-16,13:00,22.34072,29,20,11.1,4,15
21-11-16,13:30,20.26784,30,19,9.3,4,16
21-11-16,14:00,19.46981,29,18,13,4,17
21-11-16,14:30,17.15351,30,7,7.4,4,18
21-11-16,15:00,14.56026,30,15,9.3,4,19
21-11-16,15:30,12.19213,30,13,7.4,4,20
21-11-16,16:00,9.2612,30,14,7.4,4,21
21-11-16,16:30,5.33022,29.1,15.47,7.4,4,22
21-11-16,17:00,1.21121,28,17,7.4,4,23
21-11-16,17:30,0.10936,27,14,3.7,4,24
21-11-16,18:00,0,25,24,5.6,3.5,25
22-11-16,6:00,0,14,63,3.7,3,1
22-11-16,6:30,0,14,67,0,3,2
22-11-16,7:00,0.23601,14,63,1.9,2.5,3
22-11-16,7:30,1.35941,15,59,0,2.5,4
22-11-16,8:00,7.76943,17,59,0,2.5,5
22-11-16,8:30,11.94536,17,54,0,2,6
22-11-16,9:00,15.26759,24,27,5.6,3,7
22-11-16,9:30,17.70232,25,26,5.6,4,8
22-11-16,10:00,15.56652,26,23,9.3,4,9
22-11-16,10:30,21.68151,26,23,13,5,10
22-11-16,11:00,23.33866,27,20,11.1,5,11
22-11-16,11:30,24.14111,27,15,7.4,4,12
22-11-16,12:00,24.65813,28,20,11.1,5,13
22-11-16,12:30,24.40877,28.6,19.46,12.66,5,14
22-11-16,13:00,23.87435,29,19,13,5,15
22-11-16,13:30,23.2041,29,19,11.1,5,16
22-11-16,14:00,21.80606,30,18,11.1,5,17
22-11-16,14:30,19.45438,29,13,7.4,4,18
22-11-16,15:00,16.94066,30,17,9.3,5,19
22-11-16,15:30,13.76153,29,19,11.1,5,20
22-11-16,16:00,9.85623,30,18,7.4,5,21
22-11-16,16:30,5.82106,29,19,9.3,5,22
22-11-16,17:00,1.16797,28,21,5.6,5,23
22-11-16,17:30,0.11283,28,18,3.7,4,24
22-11-16,18:00,0,26,24,3.7,3,25
23-11-16,6:00,0,25,26.83,3.7,2.8,1
23-11-16,6:30,0,15,51,3.7,2.5,2
23-11-16,7:00,0.26294,15,48,1.9,2.5,3
23-11-16,7:30,1.36333,17,45,0,2.5,4
23-11-16,8:00,8.57076,19,43,3.7,2.5,5
23-11-16,8:30,12.67551,20,32,7.4,4,6
23-11-16,9:00,16.00269,22,33,7.4,4,7
23-11-16,9:30,18.71889,23,31,7.4,4,8
23-11-16,10:00,20.73336,24,29,9.3,5,9
23-11-16,10:30,22.17223,26,26,7.4,5,10
23-11-16,11:00,23.8251,26,26,11.1,5,11
23-11-16,11:30,24.79922,26,19,11.1,4,12
23-11-16,12:00,24.49779,27,24,11.1,5,13
23-11-16,12:30,24.13246,28.1,22.93,10.35,5,14
23-11-16,13:00,23.20853,29,22,9.3,5,15
23-11-16,13:30,22.60973,29,22,9.3,5,16
23-11-16,14:00,20.89196,29,20,11.1,5,17
23-11-16,14:30,18.74,29,14,5.6,4,18
23-11-16,15:00,14.59997,30,19,7.4,5,19
23-11-16,15:30,13.65654,30,19,9.3,5,20
23-11-16,16:00,10.74272,29,18,3.7,5,21
23-11-16,16:30,6.27831,28.5,18.52,6.15,4.5,22
23-11-16,17:00,1.15457,28,20,7.4,4,23
23-11-16,17:30,0.10324,27,23,3.7,4,24
23-11-16,18:00,0,24,31,0,4,25
24-11-16,6:00,0,14,67,0,3,1
24-11-16,6:30,0,14,67,0,3,2
24-11-16,7:00,0.19725,15,67,0,3,3
24-11-16,7:30,1.32852,15,67,0,2.5,4
24-11-16,8:00,6.7394,17,55,0,2.5,5
24-11-16,8:30,11.02913,19,55,0,1,6
24-11-16,9:00,14.43369,25,34,1.9,2,7
24-11-16,9:30,17.11397,25,36,3.7,2,8
24-11-16,10:00,19.16906,27,30,3.7,2.5,9
24-11-16,10:30,20.54818,27,28.77,4.5,2.8,10
24-11-16,11:00,22.05139,27,28,5.6,3,11
24-11-16,11:30,22.68951,29,14,7.4,2,12
24-11-16,12:00,22.84322,28,25,7.4,3,13
24-11-16,12:30,22.52898,28.5,21.82,8.35,3,14
24-11-16,13:00,23.12487,29,19,9.3,3,15
24-11-16,13:30,22.20822,29,18.71,10.25,3.5,16
24-11-16,14:00,20.97661,29,18,11.1,4,17
24-11-16,14:30,18.75149,30,14,9.3,4,18
24-11-16,15:00,16.53978,30.2,13.3,8.11,4.6,19
24-11-16,15:30,12.47974,30,14,7.4,5,20
24-11-16,16:00,9.2194,29,16,9.3,5,21
24-11-16,16:30,4.9816,29,16,7.4,5,22
24-11-16,17:00,1.12842,28,19,3.7,5,23
24-11-16,17:30,0.09283,28,13,3.7,4,24
24-11-16,18:00,0,25,26,3.7,5,25
25-11-16,6:00,0,15,67,0,2.5,1
25-11-16,6:30,0,16,63,3.7,2,2
25-11-16,7:00,0.16723,15,67,0,2,3
25-11-16,7:30,1.32416,15.1,66.75,-0.62,2,4
25-11-16,8:00,5.56308,16.1,63.54,-0.74,2,5
25-11-16,8:30,9.91727,18,55,0,2,6
25-11-16,9:00,13.65695,22,41,1.9,1.4,7
25-11-16,9:30,16.46092,24,29,5.6,2,8
25-11-16,10:00,19.11328,25,26,13,3,9
25-11-16,10:30,21.55642,26,23,9.3,3,10
25-11-16,11:00,23.25662,26,20,13,3,11
25-11-16,11:30,23.61036,27,10,9.3,2,12
25-11-16,12:00,24.15341,28,17,14.8,4,13
25-11-16,12:30,24.40444,28,17,14.8,5,14
25-11-16,13:00,23.4961,28,17,13,5,15
25-11-16,13:30,22.52527,29,16,13,5,16
25-11-16,14:00,21.25519,29,15,13,5,17
25-11-16,14:30,19.53478,29,7,9.3,4,18
25-11-16,15:00,16.97146,29,16,13,5,19
25-11-16,15:30,13.79929,29,15,13,5,20
25-11-16,16:00,10.39786,29,14,11.1,5,21
25-11-16,16:30,5.60134,28.8,13.84,12.48,5,22
25-11-16,17:00,1.14021,28,14,13,5,23
25-11-16,17:30,0.08714,27,8,7.4,4,24
25-11-16,18:00,0,26,17,3.7,4,25
26-11-16,6:00,0,19,32,9.3,3,1
26-11-16,6:30,0,19,32,9.3,3,2
26-11-16,7:00,0.1766,19,32,5.6,3,3
26-11-16,7:30,1.25289,19.3,31.38,7.14,3,4
26-11-16,8:00,7.31947,20,30,9.3,3,5
26-11-16,8:30,11.67051,21,23,3.7,2,6
26-11-16,9:00,15.12218,23,27,9.3,3,7
26-11-16,9:30,17.94677,24,25,9.3,5,8
26-11-16,10:00,20.48551,25,22,9.3,5,9
26-11-16,10:30,22.06038,26,19.44,11.15,5,10
26-11-16,11:00,23.30017,27,17,13,5,11
26-11-16,11:30,24.77351,28,9,11.1,4,12
26-11-16,12:00,24.54282,29,16,11.1,5,13
26-11-16,12:30,23.84298,29.1,17.61,12.05,5,14
26-11-16,13:00,22.18327,29,18,13,5,15
26-11-16,13:30,22.53606,30,17,11.1,5,16
26-11-16,14:00,21.2284,30,15,13,4,17
26-11-16,14:30,19.46383,30,12,11.1,4,18
26-11-16,15:00,17.06119,30,15,9.3,4,19
26-11-16,15:30,9.71214,30,14,13,4,20
26-11-16,16:00,10.03082,30,15,13,4,21
26-11-16,16:30,5.21688,29,16,11.1,4,22
26-11-16,17:00,1.1034,29,16,9.3,4,23
26-11-16,17:30,0.09444,28,16,9.3,4,24
26-11-16,18:00,0,26,21,7.4,3,25
27-11-16,6:00,0,19,32,9.3,3,1
27-11-16,6:30,0,19.5,32.75,13.02,3,2
27-11-16,7:00,0.14975,20,33,13,3,3
27-11-16,7:30,1.12925,20,33,9.3,3,4
27-11-16,8:00,4.5716,21,31,7.4,3,5
27-11-16,8:30,10.81712,21,28,5.6,2,6
27-11-16,9:00,14.26988,24,29,9.3,3,7
27-11-16,9:30,17.2043,25,26,11.1,3,8
27-11-16,10:00,19.51128,26,24,13,3,9
27-11-16,10:30,21.06963,26,26,13,4,10
27-11-16,11:00,22.88442,27,23,14.8,4,11
27-11-16,11:30,22.99256,27,13,11.1,2,12
27-11-16,12:00,24.75224,28,23,13,4,13
27-11-16,12:30,23.59694,29,19,13,4,14
27-11-16,13:00,23.59508,29,20,13,4,15
27-11-16,13:30,22.17749,30,18,13,4,16
27-11-16,14:00,20.58683,29,18,13,4,17
27-11-16,14:30,18.71417,29,15,5.6,4,18
27-11-16,15:00,16.33795,30,17,13,4,19
27-11-16,15:30,12.58659,30,17,7.4,4,20
27-11-16,16:00,9.18693,29.7,17.45,8.76,4,21
27-11-16,16:30,5.27236,29,18,9.3,4,22
27-11-16,17:00,1.06253,28,19,7.4,4,23
27-11-16,17:30,0.0811,27,18,5.6,4,24
27-11-16,18:00,0,26,23,7.4,4,25
28-11-16,6:00,0,15,51,1.9,2.5,1
28-11-16,6:30,0,15,51,0,2.5,2
28-11-16,7:00,0.13936,15,55,1.9,3,3
28-11-16,7:30,1.11933,16,52,0,3,4
28-11-16,8:00,6.57347,17,52,3.7,3,5
28-11-16,8:30,10.58437,18,40,3.7,2,6
28-11-16,9:00,13.91993,21,35,7.4,2.5,7
28-11-16,9:30,16.59161,23,31,7.4,2.5,8
28-11-16,10:00,18.61814,24,29,9.3,3,9
28-11-16,10:30,20.0491,25,26.62,9.63,3.1,10
28-11-16,11:00,21.28247,26,24,9.3,3,11
28-11-16,11:30,22.09573,26,19,7.4,2,12
28-11-16,12:00,18.0283,28,20,13,4,13
28-11-16,12:30,18.03747,28,20.31,12,4.7,14
28-11-16,13:00,23.14005,28,20,11.1,5,15
28-11-16,13:30,22.11024,29,18,11.1,5,16
28-11-16,14:00,20.96628,29,15,11.1,5,17
28-11-16,14:30,18.92893,30,8,9.3,4,18
28-11-16,15:00,16.85686,30,15,9.3,5,19
28-11-16,15:30,13.59151,30,14,11.1,5,20
28-11-16,16:00,10.3996,30,14,11.1,5,21
28-11-16,16:30,2.94973,29.7,14.87,9.26,5,22
28-11-16,17:00,1.27648,29,16,7.4,5,23
28-11-16,17:30,0.09152,28,12,5.6,4,24
28-11-16,18:00,0,26,23,5.6,4,25
29-11-16,6:00,0,15,63,0,3,1
29-11-16,6:30,0,14,67,0,3,2
29-11-16,7:00,0.1351,15,59,0,3,3
29-11-16,7:30,1.11601,15,59,0,3,4
29-11-16,8:00,6.83393,17,55,1.9,2,5
29-11-16,8:30,11.20779,20,45,0,1,6
29-11-16,9:00,14.6854,23,33,1.9,2,7
29-11-16,9:30,17.28937,25,24,0,3,8
29-11-16,10:00,19.56932,25,28,3.7,3,9
29-11-16,10:30,21.27319,26,26,7.4,3,10
29-11-16,11:00,22.46664,27,23,7.4,3,11
29-11-16,11:30,23.30156,27,16,9.3,1,12
29-11-16,12:00,22.33698,28,20,7.4,5,13
29-11-16,12:30,22.39302,29,20,7.4,5,14
29-11-16,13:00,21.22829,29.7,19.52,6.41,5,15
29-11-16,13:30,19.22527,30,19,5.6,5,16
29-11-16,14:00,17.79879,30,18,7.4,5,17
29-11-16,14:30,15.32493,31,9,7.4,4,18
29-11-16,15:00,12.97887,30,17,7.4,5,19
29-11-16,15:30,9.92953,30,15,9.3,5,20
29-11-16,16:00,7.12179,29.7,16.21,10.04,5,21
29-11-16,16:30,3.73133,29.4,18.49,9.74,5,22
29-11-16,17:00,0.82172,29,20,7.4,5,23
29-11-16,17:30,0.06936,28,14,3.7,4,24
29-11-16,18:00,0,25,29,0,4,25
30-11-16,6:00,0,15,63,0,3,1
30-11-16,6:30,0,15,59,0,3,2
30-11-16,7:00,0.10237,15,39,0,2.5,3
30-11-16,7:30,1.069,15,59,0,2.5,4
30-11-16,8:00,5.53071,17,55,0,2.5,5
30-11-16,8:30,9.86344,20,40,0,2,6
30-11-16,9:00,13.3272,23,33,11.1,3,7
30-11-16,9:30,16.19825,23,33,11.1,3,8
30-11-16,10:00,18.5228,24,31,11.1,3,9
30-11-16,10:30,20.24078,25,29,11.1,5,10
30-11-16,11:00,21.27653,26,28,11.1,5,11
30-11-16,11:30,22.3119,27,16,11.1,4,12
30-11-16,12:00,22.5824,27,24,9.3,5,13
30-11-16,12:30,22.59387,28,23,7.4,5,14
30-11-16,13:00,22.02251,28,21,9.3,5,15
30-11-16,13:30,21.25448,28,21,9.3,5,16
30-11-16,14:00,19.34178,28.5,19.92,9.3,4.5,17
30-11-16,14:30,17.80585,29,19,9.3,4,18
30-11-16,15:00,15.47472,29,22,9.3,5,19
30-11-16,15:30,12.61782,29,22,7.4,5,20
30-11-16,16:00,9.03781,29,22,7.4,5,21
30-11-16,16:30,4.27282,28,23,5.6,5,22
30-11-16,17:00,1.06643,27,24,5.6,5,23
30-11-16,17:30,0.06867,27,23,0,4,24
30-11-16,18:00,0,24,34,0,5,25
01-12-16,6:00,0,15,67,3.7,3.5,1
01-12-16,6:30,0,15,67,7.4,3,2
01-12-16,7:00,0.06022,15,67,6.27,2.8,3
01-12-16,7:30,1.01724,15,67,5.6,2.5,4
01-12-16,8:00,3.53625,16,68,7.4,2,5
01-12-16,8:30,6.89264,19,52,5.6,1,6
01-12-16,9:00,9.95851,22,43,9.3,2,7
01-12-16,9:30,12.76888,22,46,13,2.5,8
01-12-16,10:00,15.36088,22,50,16.7,3,9
01-12-16,10:30,16.80611,22,57,16.7,2,10
01-12-16,11:00,17.97565,23,53,14.8,2,11
01-12-16,11:30,19.21106,24,40,11.1,1,12
01-12-16,12:00,19.88152,25,38.09,10.94,1.5,13
01-12-16,12:30,19.38833,26,39,11.1,2,14
01-12-16,13:00,18.62733,26,42,7.4,2,15
01-12-16,13:30,18.17265,27,37,7.4,2,16
01-12-16,14:00,15.76501,27,32,7.4,2,17
01-12-16,14:30,15.55289,27,31,9.3,2,18
01-12-16,15:00,13.64201,28,28,5.6,2.5,19
01-12-16,15:30,10.48001,28,28,5.6,2.5,20
01-12-16,16:00,6.93546,28,26,0,2.5,21
01-12-16,16:30,3.2057,27,28,1.9,2.5,22
01-12-16,17:00,0.90683,26,34,0,2.5,23
01-12-16,17:30,0.04731,25,38,0,2,24
01-12-16,18:00,0,17.5,66.08,3.52,2.5,25
02-12-16,6:00,0,17,68,3.7,2.5,1
02-12-16,6:30,0,16.5,70.5,2.91,2,2
02-12-16,7:00,0.03061,17,72,1.9,1.5,3
02-12-16,7:30,0.85523,18,73,1.9,1.4,4
02-12-16,8:00,2.73365,18,73,5.6,1.4,5
02-12-16,8:30,5.87104,19,74,5.6,1,6
02-12-16,9:00,9.5099,20,68,11.1,1,7
02-12-16,9:30,13.33515,20.5,64.1,10.23,1.1,8
02-12-16,10:00,16.07249,21,60,9.3,1.2,9
02-12-16,10:30,18.45882,23,53,9.3,1.5,10
02-12-16,11:00,19.59535,24,49.9,10.38,1.3,11
02-12-16,11:30,20.41193,25,47,11.1,1,12
02-12-16,12:00,20.70265,26,39,9.3,2,13
02-12-16,12:30,19.21285,26.1,36.25,8.37,2,14
02-12-16,13:00,21.26874,26,34,7.4,2,15
02-12-16,13:30,21.83605,26,32,3.7,2,16
02-12-16,14:00,19.33091,27,30,3.7,2.5,17
02-12-16,14:30,16.21526,27,18,3.7,2,18
02-12-16,15:00,13.46872,27,26,3.7,2.5,19
02-12-16,15:30,10.76648,27,26,7.4,2.5,20
02-12-16,16:00,7.51143,27,28,1.9,2.5,21
02-12-16,16:30,3.79253,26,36,7.4,2.5,22
02-12-16,17:00,1.353,25,39,1.9,2.5,23
02-12-16,17:30,0.04431,24,32,1.9,2,24
02-12-16,18:00,0,21,49,3.7,2,25
03-12-16,6:00,0,12,77,0,2,1
03-12-16,6:30,0,12,77,0,2,2
03-12-16,7:00,0.07667,14,72,0,2,3
03-12-16,7:30,1.16613,12,82,0,1.3,4
03-12-16,8:00,4.23765,13,77,0,1,5
03-12-16,8:30,8.92565,14,80,1.9,0.5,6
03-12-16,9:00,12.92267,18,59,0,0.8,7
03-12-16,9:30,15.81602,20,49,1.9,0.9,8
03-12-16,10:00,18.06826,21,43,3.7,1,9
03-12-16,10:30,19.5815,22,38,5.6,1.5,10
03-12-16,11:00,21.13393,23,31,7.4,1.5,11
03-12-16,11:30,21.73882,24,27,9.3,2,12
03-12-16,12:00,0,26,20,9.3,2.5,13
03-12-16,12:30,0,26,16,7.4,3,14
03-12-16,13:00,0,26,16,7.4,3.5,15
03-12-16,13:30,0,26,16,7.4,3.7,16
03-12-16,14:00,19.4259,26,16,7.4,3.5,17
03-12-16,14:30,17.58664,27,8,5.6,2,18
03-12-16,15:00,14.7772,27,16,7.4,3.5,19
03-12-16,15:30,11.77032,26,17,5.6,3.5,20
03-12-16,16:00,8.31607,26,18,7.4,4,21
